  -2.1097918e-04   1.4390423e-03   4.1700655e-03
  -2.1097918e-04   7.3523638e-04   2.1790673e-03
  -2.1097918e-04   7.3523638e-04   2.1790673e-03
  -2.1097918e-04   7.3523638e-04   2.1790673e-03
  -1.2348838e-03   3.7506315e-04   3.6946783e-03
   5.4955835e-04   3.7506315e-04   1.8936737e-03
   1.5546868e-03   3.7506315e-04   4.5915773e-03
   1.5546868e-03   3.7506315e-04   4.5915773e-03
   1.5546868e-03   3.7506315e-04   4.5915773e-03
   3.9157462e-04   3.7506315e-04   1.5414599e-03
   3.9157462e-04   3.7506315e-04   1.5414599e-03
   1.2775499e-04   3.7506315e-04   1.1248721e-03
   1.2775499e-04   3.7506315e-04   1.1248721e-03
   1.2775499e-04   3.7506315e-04   1.1248721e-03
   3.0256006e-04   3.7506315e-04   1.3691654e-03
   3.0256006e-04   3.7506315e-04   1.3691654e-03
   3.0256006e-04   3.7506315e-04   1.3691654e-03
   3.0256006e-04   5.5423922e-04   1.7966155e-03
   3.0256006e-04   1.1732253e-03   3.4660421e-03
   3.0256006e-04   1.1732253e-03   3.4660421e-03
   3.0256006e-04  -8.6009552e-04   2.6009838e-03
   3.0256006e-04  -8.6009552e-04   2.6009838e-03
   3.0256006e-04  -8.6009552e-04   2.6009838e-03
   3.0256006e-04  -8.6009552e-04   2.6009838e-03
   3.0256006e-04  -8.6009552e-04   2.6009838e-03
   5.6236183e-04  -1.9028777e-03   5.7171060e-03
   5.6236183e-04  -1.9028777e-03   5.7171060e-03
  -6.8524774e-04  -1.5540208e-03   4.8805952e-03
  -6.8524774e-04  -5.2098097e-04   2.4544560e-03
   1.8200650e-03  -1.5033889e-03   6.8254037e-03
   1.8200650e-03  -6.7574033e-05   5.2397973e-03
   1.8200650e-03  -6.9297733e-04   5.6094275e-03
   1.8200650e-03  -6.9297733e-04   5.6094275e-03
  -1.2020424e-03  -6.9297733e-04   3.9756714e-03
  -1.2020424e-03   2.1721252e-03   7.1858045e-03
   2.7562052e-03   1.7649812e-03   9.5423557e-03
   5.8946749e-04   1.7649812e-03   5.3553799e-03
   5.8946749e-04  -9.2453931e-04   3.1332970e-03
  -2.0533148e-03  -9.2453931e-04   6.5042467e-03
  -2.0533148e-03  -3.6915889e-04   6.0166587e-03
  -4.3589528e-03  -3.6915889e-04   1.2882616e-02
  -4.3589528e-03  -3.6915889e-04   1.2882616e-02
  -4.3032373e-03  -1.2582475e-04   1.2670042e-02
  -3.3321714e-04  -1.2582475e-04   1.0108127e-03
  -3.3321714e-04  -1.2582475e-04   1.0108127e-03
  -3.3321714e-04  -1.2582475e-04   1.0108127e-03
  -7.6216849e-04  -9.1772103e-04   3.4120468e-03
   1.9934745e-03  -9.1772103e-04   6.3354328e-03
   1.9934745e-03  -9.1772103e-04   6.3354328e-03
  -8.4080228e-04   3.3125697e-04   2.5778056e-03
  -8.4080228e-04   1.2220592e-03   4.2541866e-03
  -8.4080228e-04   1.2220592e-03   4.2541866e-03
  -8.9113761e-04   1.2220592e-03   4.3388142e-03
  -8.9113761e-04   2.4512109e-04   2.6368778e-03
  -2.4379824e-05   2.4512109e-04   6.9834371e-04
  -2.4379824e-05   2.4512109e-04   6.9834371e-04
  -2.1187184e-03   2.4512109e-04   6.1537420e-03
  -2.1187184e-03   2.4512109e-04   6.1537420e-03
  -7.3837894e-04   1.5066863e-04   2.1466091e-03
  -7.3837894e-04   1.5066863e-04   2.1466091e-03
  -7.3837894e-04   1.5066863e-04   2.1466091e-03
   7.2463447e-04  -3.7007371e-04   2.3190195e-03
   7.2463447e-04  -3.7007371e-04   2.3190195e-03
   7.2463447e-04  -3.7007371e-04   2.3190195e-03
   7.2463447e-04  -3.7007371e-04   2.3190195e-03
  -7.6678453e-04   7.6680061e-04   3.0984835e-03
  -7.6678453e-04   2.0431542e-04   2.2612336e-03
  -7.6678453e-04   2.0431542e-04   2.2612336e-03
  -7.6678453e-04   2.0431542e-04   2.2612336e-03
  -7.6678453e-04   2.0431542e-04   2.2612336e-03
  -7.6678453e-04  -2.9423355e-04   2.3409457e-03
  -7.6678453e-04   2.1663949e-03   6.6406096e-03
  -2.7235003e-04   2.1663949e-03   6.3026654e-03
  -2.7235003e-04   2.1663949e-03   6.3026654e-03
  -1.6732252e-03  -1.4973857e-03   6.4852179e-03
  -1.6732252e-03  -1.4973857e-03   6.4852179e-03
  -8.7101134e-04  -3.0992970e-03   9.3816978e-03
  -8.7101134e-04   6.5436558e-04   3.1129737e-03
  -8.7101134e-04   4.2063804e-04   2.7607453e-03
  -8.7101134e-04   4.2063804e-04   2.7607453e-03
  -8.7101134e-04   4.2063804e-04   2.7607453e-03
  -8.7101134e-04   4.2063804e-04   2.7607453e-03
   2.8070964e-04   5.4861972e-04   1.7531712e-03
   7.4508514e-05  -4.6593406e-04   1.3405330e-03
   7.4508514e-05  -4.6593406e-04   1.3405330e-03
   7.4508514e-05  -4.6593406e-04   1.3405330e-03
   7.4508514e-05  -1.1414232e-03   3.2701435e-03
  -1.2590744e-04  -1.1414232e-03   3.2831288e-03
  -1.2590744e-04  -1.3987984e-04   5.3325173e-04
  -1.2590744e-04  -1.3987984e-04   5.3325173e-04
  -1.2590744e-04  -1.3987984e-04   5.3325173e-04
  -1.2590744e-04  -1.3987984e-04   5.3325173e-04
  -1.2590744e-04  -1.1110315e-03   3.1958776e-03
  -1.2590744e-04  -1.1110315e-03   3.1958776e-03
  -1.2590744e-04  -1.1110315e-03   3.1958776e-03
  -1.2590744e-04  -1.1110315e-03   3.1958776e-03
  -1.2590744e-04  -5.6354730e-04   1.6421290e-03
  -1.2590744e-04  -5.6354730e-04   1.6421290e-03
  -1.2590744e-04  -5.6354730e-04   1.6421290e-03
   8.0745661e-04  -1.6849205e-04   2.3511423e-03
  -1.6289024e-04  -1.6849205e-04   6.6432179e-04
  -5.0894311e-04  -1.6849205e-04   1.5239980e-03
  -5.0894311e-04  -1.6849205e-04   1.5239980e-03
   6.5075094e-04   1.0367215e-03   3.5019975e-03
   6.5075094e-04   1.0367215e-03   3.5019975e-03
  -5.0364705e-04   1.0367215e-03   3.2953765e-03
   2.2647582e-04  -8.1923953e-04   2.4233085e-03
   2.2647582e-04   7.5228416e-04   2.2385476e-03
   2.2647582e-04   7.5228416e-04   2.2385476e-03
   1.2538294e-03  -6.1428803e-04   4.0010238e-03
   1.2538294e-03  -6.1428803e-04   4.0010238e-03
   1.2538294e-03  -5.4923277e-04   3.9215807e-03
   1.2538294e-03  -9.5700657e-04   4.5275937e-03
  -1.5828424e-03  -9.5700657e-04   5.3227361e-03
  -1.5828424e-03  -4.0218848e-04   4.6902373e-03
  -2.5899194e-04   4.0023153e-04   1.3544198e-03
  -2.5899194e-04   4.0023153e-04   1.3544198e-03
  -2.5899194e-04  -8.9132657e-04   2.6482639e-03
  -8.8394248e-04   1.1792107e-04   2.5434922e-03
   8.6062604e-05   4.3610412e-05   2.7313818e-04
   8.6062604e-05   4.3610412e-05   2.7313818e-04
   8.6062604e-05   4.3610412e-05   2.7313818e-04
   8.6062604e-05   4.3610412e-05   2.7313818e-04
  -1.0251375e-03   8.8175270e-04   3.8732334e-03
  -1.0251375e-03   8.8175270e-04   3.8732334e-03
  -1.0251375e-03   5.5330868e-04   3.3310501e-03
  -1.0251375e-03   5.5330868e-04   3.3310501e-03
  -1.0251375e-03   5.5330868e-04   3.3310501e-03
  -1.0251375e-03   5.5330868e-04   3.3310501e-03
  -1.0251375e-03  -9.7028258e-04   4.0454005e-03
  -1.0251375e-03  -9.7028258e-04   4.0454005e-03
  -1.0251375e-03  -9.7028258e-04   4.0454005e-03
  -4.1582656e-04   8.7299770e-04   2.7599109e-03
  -4.1582656e-04   8.7299770e-04   2.7599109e-03
  -4.1582656e-04   8.7299770e-04   2.7599109e-03
   3.7882595e-05   8.7299770e-04   2.4918663e-03
   3.7882595e-05   2.3673921e-05   1.2640330e-04
   3.7882595e-05   2.3673921e-05   1.2640330e-04
   3.7882595e-05   2.3673921e-05   1.2640330e-04
   2.3439316e-04   2.3673921e-05   6.6781478e-04
   2.3439316e-04   2.3673921e-05   6.6781478e-04
   2.3439316e-04   2.3673921e-05   6.6781478e-04
   2.3439316e-04   2.3673921e-05   6.6781478e-04
   2.3439316e-04   2.3673921e-05   6.6781478e-04
   4.5415957e-04   1.5037432e-04   1.3592341e-03
   6.5785336e-04   1.2249422e-04   1.9045954e-03
  -1.0721746e-03  -1.9636892e-04   3.1146477e-03
  -1.0721746e-03   4.7230961e-04   3.3503215e-03
  -1.0721746e-03   5.8688721e-04   3.4969428e-03
  -1.0721746e-03   5.8688721e-04   3.4969428e-03
  -1.3953970e-03   7.3767224e-04   4.5306794e-03
  -1.5446602e-04   7.3767224e-04   2.1468291e-03
  -1.5446602e-04   7.3767224e-04   2.1468291e-03
   1.3388840e-03  -2.6027575e-04   3.9073646e-03
   1.0173121e-03  -6.4873469e-04   3.4514242e-03
  -1.1452485e-03  -6.4873469e-04   3.7689812e-03
  -1.4969674e-04   3.0604561e-04   9.6672158e-04
   8.6431345e-04   5.6468732e-05   2.4698367e-03
   8.6431345e-04   5.6468732e-05   2.4698367e-03
   8.6431345e-04  -8.4554874e-05   2.4764007e-03
   7.1173402e-05  -8.4554874e-05   3.1292956e-04
   7.1173402e-05  -8.4554874e-05   3.1292956e-04
   1.1388667e-03  -8.4554874e-05   3.2647947e-03
  -6.8431398e-04   6.4969312e-04   2.6926220e-03
  -6.8431398e-04  -3.8186610e-04   2.2328496e-03
  -6.8431398e-04  -3.8186610e-04   2.2328496e-03
  -9.4788626e-05  -5.8392418e-04   1.6825247e-03
  -9.4788626e-05   8.8952359e-04   2.5515059e-03
   5.9499947e-04  -6.1066075e-04   2.4308808e-03
   5.9499947e-04  -6.1066075e-04   2.4308808e-03
   5.9499947e-04  -6.1066075e-04   2.4308808e-03
   5.9499947e-04  -8.5686578e-04   2.9795621e-03
   4.9845661e-04  -8.5686578e-04   2.8299900e-03
  -4.2150264e-04  -1.6011612e-04   1.2807226e-03
  -4.2150264e-04  -1.6011612e-04   1.2807226e-03
  -4.2894518e-04   2.5137192e-04   1.4128020e-03
  -4.2894518e-04   2.5137192e-04   1.4128020e-03
  -4.2894518e-04   2.5137192e-04   1.4128020e-03
  -4.2894518e-04  -1.6502813e-03   4.9002159e-03
  -4.2894518e-04  -1.6502813e-03   4.9002159e-03
  -4.2894518e-04  -1.6502813e-03   4.9002159e-03
  -4.2894518e-04   7.2163607e-04   2.3932180e-03
  -4.2894518e-04  -8.6148838e-04   2.7466555e-03
  -4.2894518e-04  -8.6148838e-04   2.7466555e-03
  -4.2894518e-04  -8.6148838e-04   2.7466555e-03
  -4.2894518e-04  -8.6148838e-04   2.7466555e-03
   3.5903981e-04   9.5651116e-04   2.9175331e-03
   3.5903981e-04   9.5651116e-04   2.9175331e-03
   3.5903981e-04   9.5651116e-04   2.9175331e-03
   3.5903981e-04   3.6894420e-07   1.0189511e-03
   3.5903981e-04   3.6894420e-07   1.0189511e-03
   3.5903981e-04   3.6894420e-07   1.0189511e-03
   3.5903981e-04  -2.7662329e-05   1.0219806e-03
   3.5903981e-04   6.7729162e-04   2.1838424e-03
   3.5903981e-04   6.7729162e-04   2.1838424e-03
   3.5903981e-04   6.7729162e-04   2.1838424e-03
   3.5903981e-04   6.7729162e-04   2.1838424e-03
   3.5903981e-04   6.7729162e-04   2.1838424e-03
   3.5903981e-04   6.7729162e-04   2.1838424e-03
   3.5903981e-04  -3.7185971e-04   1.4691387e-03
   3.5903981e-04  -3.7185971e-04   1.4691387e-03
   3.5903981e-04  -3.7185971e-04   1.4691387e-03
   3.5903981e-04  -3.7185971e-04   1.4691387e-03
  -5.9657285e-04  -3.7185971e-04   2.0014827e-03
  -5.9657285e-04  -3.7185971e-04   2.0014827e-03
  -5.9657285e-04   4.1243149e-04   2.0653453e-03
  -3.6683965e-04   4.1243149e-04   1.5693203e-03
  -9.0228012e-05   4.1243149e-04   1.1988680e-03
  -9.0228012e-05   1.2550708e-04   4.3783753e-04
  -9.0228012e-05   1.2550708e-04   4.3783753e-04
  -9.0228012e-05   1.2550708e-04   4.3783753e-04
  -9.0228012e-05   1.2550708e-04   4.3783753e-04
  -9.0228012e-05   1.2550708e-04   4.3783753e-04
  -9.0228012e-05   1.2550708e-04   4.3783753e-04
  -9.6969178e-05   1.2550708e-04   4.4926809e-04
  -9.6969178e-05   1.2550708e-04   4.4926809e-04
  -9.6969178e-05   1.2550708e-04   4.4926809e-04
  -2.3536889e-04   1.2550708e-04   7.5635095e-04
  -2.3536889e-04  -5.5031432e-04   1.7024526e-03
  -2.3536889e-04  -5.5031432e-04   1.7024526e-03
  -6.5248024e-04  -2.2389699e-04   1.9637948e-03
  -6.5248024e-04  -2.2389699e-04   1.9637948e-03
  -6.5248024e-04  -2.2389699e-04   1.9637948e-03
  -6.5248024e-04   1.6194468e-04   1.9135217e-03
  -6.5248024e-04   1.6194468e-04   1.9135217e-03
  -6.5248024e-04   1.6194468e-04   1.9135217e-03
  -6.5248024e-04  -5.8309213e-04   2.4954284e-03
  -2.3456882e-04  -5.8309213e-04   1.7882002e-03
  -2.5624933e-04  -5.8309213e-04   1.8122684e-03
  -2.5624933e-04  -1.0404444e-03   3.0613342e-03
  -2.5624933e-04  -1.0404444e-03   3.0613342e-03
  -2.5624933e-04  -1.0404444e-03   3.0613342e-03
  -2.5624933e-04  -1.0404444e-03   3.0613342e-03
  -2.5624933e-04  -1.0404444e-03   3.0613342e-03
  -2.5624933e-04  -1.0404444e-03   3.0613342e-03
  -2.5624933e-04   5.4574466e-04   1.7149675e-03
  -2.5624933e-04   5.4574466e-04   1.7149675e-03
  -2.5624933e-04   5.4574466e-04   1.7149675e-03
   1.1635817e-04   5.4574466e-04   1.5865853e-03
   1.1635817e-04   5.4574466e-04   1.5865853e-03
   1.1635817e-04   5.4574466e-04   1.5865853e-03
   1.1635817e-04   5.4574466e-04   1.5865853e-03
   1.1635817e-04  -6.1618168e-04   1.7840977e-03
  -3.9262402e-04  -6.1618168e-04   2.0807745e-03
  -3.9262402e-04  -6.1618168e-04   2.0807745e-03
  -3.9262402e-04  -6.1618168e-04   2.0807745e-03
  -3.9262402e-04  -6.1618168e-04   2.0807745e-03
  -3.9262402e-04  -6.1618168e-04   2.0807745e-03
  -3.9262402e-04  -6.1618168e-04   2.0807745e-03
  -3.9262402e-04  -6.1618168e-04   2.0807745e-03
  -3.9262402e-04   8.5962407e-04   2.6967684e-03
  -3.9262402e-04   8.5962407e-04   2.6967684e-03
   1.4621902e-03   8.5962407e-04   4.8740678e-03
   1.4621902e-03  -5.6435190e-04   4.4984627e-03
   1.4621902e-03  -5.6435190e-04   4.4984627e-03
   1.4621902e-03  -5.6435190e-04   4.4984627e-03
   3.1324671e-05  -5.6435190e-04   1.6071923e-03
  -2.4272973e-03  -5.6435190e-04   7.2139158e-03
  -2.4272973e-03  -5.6435190e-04   7.2139158e-03
  -2.4272973e-03  -5.6435190e-04   7.2139158e-03
  -2.4272973e-03   1.3831306e-03   8.1096270e-03
   1.4627452e-03   2.7511529e-04   4.2687986e-03
   1.4627452e-03   2.7511529e-04   4.2687986e-03
   5.5167694e-04   2.7511529e-04   1.7537616e-03
   5.5167694e-04   3.2561403e-04   1.8228258e-03
   5.5167694e-04   3.2561403e-04   1.8228258e-03
   5.5167694e-04   3.2561403e-04   1.8228258e-03
   5.5167694e-04   8.7632653e-05   1.5882503e-03
   5.5167694e-04   8.7632653e-05   1.5882503e-03
   4.9910662e-04   8.7632653e-05   1.4401191e-03
   4.9910662e-04   8.7632653e-05   1.4401191e-03
   4.9910662e-04   8.7632653e-05   1.4401191e-03
   4.9910662e-04   8.7632653e-05   1.4401191e-03
   4.9910662e-04   8.7632653e-05   1.4401191e-03
   2.7634009e-04  -2.7629406e-04   1.1093345e-03
   2.7634009e-04  -6.6873217e-05   8.0632103e-04
   2.7634009e-04   4.3938697e-04   1.4753017e-03
   2.7634009e-04   4.3938697e-04   1.4753017e-03
   2.7634009e-04  -4.9124320e-04   1.6026582e-03
   2.7634009e-04  -4.9124320e-04   1.6026582e-03
  -7.0649585e-04  -4.9124320e-04   2.4535720e-03
  -7.0649585e-04  -4.9124320e-04   2.4535720e-03
  -7.0649585e-04  -4.9124320e-04   2.4535720e-03
   3.6525085e-04  -4.5682305e-04   1.6634262e-03
  -6.5350911e-04   1.1449666e-04   1.8882791e-03
  -6.5350911e-04   1.1449666e-04   1.8882791e-03
